sample_id,variant,rank,pos,token,attn
codecontests_cpp_592,clean,4,271,assistant,0.03714544326066971
codecontests_cpp_592,clean,5,135, the,0.03505038470029831
codecontests_cpp_592,base,1,135, the,0.08306197822093964
codecontests_cpp_592,base,2,149, below,0.05237949267029762
codecontests_cpp_592,base,3,18, query,0.05115041136741638
codecontests_cpp_592,base,4,276,\n\n,0.04444698244333267
codecontests_cpp_592,base,5,271,assistant,0.03381254896521568
codecontests_java_592,clean,1,299,\n\n,0.06027365103363991
codecontests_java_592,clean,2,149, below,0.04899559170007706
codecontests_java_592,clean,3,18, query,0.04876428470015526
codecontests_java_592,clean,4,294,assistant,0.04380963370203972
codecontests_java_592,clean,5,135, the,0.02577311545610428
codecontests_java_592,base,1,135, the,0.06000493839383125
codecontests_java_592,base,2,299,\n\n,0.056048061698675156
codecontests_java_592,base,3,149, below,0.051449861377477646
codecontests_java_592,base,4,18, query,0.046955667436122894
codecontests_java_592,base,5,294,assistant,0.04084441065788269
codecontests_cpp_593,clean,1,135, the,0.06040943041443825
codecontests_cpp_593,clean,2,240,\n\n,0.05252217873930931
codecontests_cpp_593,clean,3,235,assistant,0.049720924347639084
codecontests_cpp_593,clean,4,18, query,0.04679679125547409
codecontests_cpp_593,clean,5,149, below,0.042102355509996414
codecontests_cpp_593,base,1,240,\n\n,0.05876560136675835
codecontests_cpp_593,base,2,235,assistant,0.05436214804649353
codecontests_cpp_593,base,3,18, query,0.05364236608147621
codecontests_cpp_593,base,4,149, below,0.03329119831323624
codecontests_cpp_593,base,5,14, assist,0.02481141686439514
codecontests_java_593,clean,1,236,\n\n,0.06256089359521866
codecontests_java_593,clean,2,18, query,0.05634920671582222
codecontests_java_593,clean,3,231,assistant,0.05542580410838127
codecontests_java_593,clean,4,150, below,0.0310432817786932
codecontests_java_593,clean,5,38,"{""",0.02936912514269352
codecontests_java_593,base,1,136, the,0.09786166250705719
codecontests_java_593,base,2,18, query,0.05156932398676872
codecontests_java_593,base,3,236,\n\n,0.05091013014316559
codecontests_java_593,base,4,231,assistant,0.04741505905985832
codecontests_java_593,base,5,135,ise,0.03917114436626434
codecontests_java_594,clean,1,18, query,0.05415013059973717
codecontests_java_594,clean,2,256,\n\n,0.050469428300857544
codecontests_java_594,clean,3,137, the,0.04214132949709892
codecontests_java_594,clean,4,251,assistant,0.03731834515929222
codecontests_java_594,clean,5,38,"{""",0.03263203054666519
codecontests_java_594,base,1,18, query,0.05489463359117508
codecontests_java_594,base,2,256,\n\n,0.04854007065296173
codecontests_java_594,base,3,137, the,0.04358949512243271
codecontests_java_594,base,4,251,assistant,0.03681253641843796
codecontests_java_594,base,5,38,"{""",0.03305456042289734
codecontests_cpp_595,clean,1,224,\n\n,0.058309998363256454
codecontests_cpp_595,clean,2,219,assistant,0.055314041674137115
codecontests_cpp_595,clean,3,18, query,0.05498836562037468
codecontests_cpp_595,clean,4,135, the,0.03783454746007919
codecontests_cpp_595,clean,5,14, assist,0.02715231478214264
codecontests_cpp_595,base,1,224,\n\n,0.0589139387011528
codecontests_cpp_595,base,2,18, query,0.057232849299907684
codecontests_cpp_595,base,3,219,assistant,0.05664758384227753
codecontests_cpp_595,base,4,14, assist,0.027812406420707703
codecontests_cpp_595,base,5,38,"{""",0.027805525809526443
codecontests_java_595,clean,1,219,\n\n,0.06376178562641144
codecontests_java_595,clean,2,18, query,0.05290190503001213
codecontests_java_595,clean,3,214,assistant,0.05016699805855751
codecontests_java_595,clean,4,149, below,0.030913254246115685
codecontests_java_595,clean,5,24, function,0.028629116714000702
codecontests_java_595,base,1,135, the,0.14551326632499695
codecontests_java_595,base,2,219,\n\n,0.05314977094531059
codecontests_java_595,base,3,214,assistant,0.04514233022928238
codecontests_java_595,base,4,18, query,0.04460717737674713
codecontests_java_595,base,5,149, below,0.02885338105261326
codecontests_cpp_596,clean,1,18, query,0.060927052050828934
codecontests_cpp_596,clean,2,233,\n\n,0.05309481546282768
codecontests_cpp_596,clean,3,228,assistant,0.047591883689165115
codecontests_cpp_596,clean,4,151, below,0.032989583909511566
codecontests_cpp_596,clean,5,137, the,0.03243940696120262
codecontests_cpp_596,base,1,18, query,0.056511253118515015
codecontests_cpp_596,base,2,233,\n\n,0.05101613700389862
codecontests_cpp_596,base,3,228,assistant,0.0444265715777874
codecontests_cpp_596,base,4,137, the,0.041605908423662186
codecontests_cpp_596,base,5,136, implement,0.04086507856845856
codecontests_java_596,clean,1,18, query,0.06284133344888687
codecontests_java_596,clean,2,226,\n\n,0.060500986874103546
codecontests_java_596,clean,3,221,assistant,0.04668985307216644
codecontests_java_596,clean,4,149, below,0.036825623363256454
codecontests_java_596,clean,5,14, assist,0.029512455686926842
codecontests_java_596,base,1,135, the,0.13867001235485077
codecontests_java_596,base,2,18, query,0.05372538045048714
codecontests_java_596,base,3,226,\n\n,0.048335615545511246
codecontests_java_596,base,4,221,assistant,0.04066877439618111
codecontests_java_596,base,5,149, below,0.03425946459174156
codecontests_java_597,clean,1,231,\n\n,0.061830367892980576
codecontests_java_597,clean,2,18, query,0.06134048476815224
codecontests_java_597,clean,3,226,assistant,0.0514603815972805
codecontests_java_597,clean,4,152, below,0.0342094786465168
codecontests_java_597,clean,5,14, assist,0.0273776613175869
codecontests_java_597,base,1,231,\n\n,0.063256174325943
codecontests_java_597,base,2,18, query,0.05964493751525879
codecontests_java_597,base,3,226,assistant,0.050490833818912506
codecontests_java_597,base,4,152, below,0.036447007209062576
codecontests_java_597,base,5,14, assist,0.026894979178905487
codecontests_cpp_598,clean,1,135, the,0.1343623250722885
codecontests_cpp_598,clean,2,243,\n\n,0.0458420030772686
codecontests_cpp_598,clean,3,18, query,0.04497793689370155
codecontests_cpp_598,clean,4,238,assistant,0.043254490941762924
codecontests_cpp_598,clean,5,149, below,0.029624834656715393
codecontests_cpp_598,base,1,135, the,0.09185927361249924
codecontests_cpp_598,base,2,18, query,0.04949447140097618
codecontests_cpp_598,base,3,243,\n\n,0.04755662754178047
codecontests_cpp_598,base,4,238,assistant,0.04573288559913635
codecontests_cpp_598,base,5,149, below,0.03053256869316101
codecontests_java_598,clean,1,239,\n\n,0.06064597889780998
codecontests_java_598,clean,2,234,assistant,0.049095217138528824
codecontests_java_598,clean,3,18, query,0.048700518906116486
codecontests_java_598,clean,4,150, below,0.03405508026480675
codecontests_java_598,clean,5,136, the,0.024851668626070023
codecontests_java_598,base,1,136, the,0.11284943670034409
codecontests_java_598,base,2,239,\n\n,0.05067344754934311
codecontests_java_598,base,3,18, query,0.04382927343249321
codecontests_java_598,base,4,234,assistant,0.04245147109031677
codecontests_java_598,base,5,135,ise,0.032329361885786057
codecontests_cpp_599,clean,1,135, the,0.1442657709121704
codecontests_cpp_599,clean,2,18, query,0.04887748882174492
codecontests_cpp_599,clean,3,245,\n\n,0.04617207124829292
codecontests_cpp_599,clean,4,240,assistant,0.04314982891082764
codecontests_cpp_599,clean,5,149, below,0.03343825787305832
codecontests_cpp_599,base,1,135, the,0.10599325597286224
codecontests_cpp_599,base,2,18, query,0.05299867317080498
codecontests_cpp_599,base,3,245,\n\n,0.04776629060506821
codecontests_cpp_599,base,4,240,assistant,0.046922482550144196
codecontests_cpp_599,base,5,149, below,0.035488277673721313
codecontests_java_599,clean,1,240,\n\n,0.05685645714402199
codecontests_java_599,clean,2,18, query,0.05381711199879646
codecontests_java_599,clean,3,235,assistant,0.04701758176088333
codecontests_java_599,clean,4,149, below,0.04203110933303833
codecontests_java_599,clean,5,135, the,0.03818230703473091
codecontests_java_599,base,1,135, the,0.1872158646583557
codecontests_java_599,base,2,240,\n\n,0.04621551185846329
codecontests_java_599,base,3,18, query,0.044392962008714676
codecontests_java_599,base,4,235,assistant,0.03913315013051033
codecontests_java_599,base,5,149, below,0.03727966174483299
codecontests_java_600,clean,1,18, query,0.0613427460193634
codecontests_java_600,clean,2,250,\n\n,0.053760550916194916
codecontests_java_600,clean,3,245,assistant,0.040003642439842224
codecontests_java_600,clean,4,38,"{""",0.037562619894742966
codecontests_java_600,clean,5,150, below,0.0316859632730484
codecontests_java_600,base,1,136, the,0.10161975026130676
codecontests_java_600,base,2,18, query,0.052220989018678665
codecontests_java_600,base,3,250,\n\n,0.047882258892059326
codecontests_java_600,base,4,150, below,0.037168264389038086
codecontests_java_600,base,5,245,assistant,0.03518163040280342
codecontests_cpp_601,clean,1,136, the,0.053103189915418625
codecontests_cpp_601,clean,2,243,\n\n,0.05102565884590149
codecontests_cpp_601,clean,3,18, query,0.04790588095784187
codecontests_cpp_601,clean,4,238,assistant,0.045493658632040024
codecontests_cpp_601,clean,5,134,Write,0.029145346954464912
codecontests_cpp_601,base,1,243,\n\n,0.05229565501213074
codecontests_cpp_601,base,2,18, query,0.05205681174993515
codecontests_cpp_601,base,3,238,assistant,0.048872824758291245
codecontests_cpp_601,base,4,136, the,0.035474736243486404
codecontests_cpp_601,base,5,150, below,0.030923428013920784
codecontests_java_601,clean,1,237,\n\n,0.05922926589846611
codecontests_java_601,clean,2,18, query,0.05234307423233986
codecontests_java_601,clean,3,232,assistant,0.04887009039521217
codecontests_java_601,clean,4,38,"{""",0.02937786839902401
codecontests_java_601,clean,5,149, below,0.027043545618653297
codecontests_java_601,base,1,135, the,0.06493087112903595
codecontests_java_601,base,2,237,\n\n,0.052716538310050964
codecontests_java_601,base,3,18, query,0.050159335136413574
codecontests_java_601,base,4,232,assistant,0.045356228947639465
codecontests_java_601,base,5,149, below,0.031204113736748695
codecontests_java_602,clean,1,135, the,0.06927552819252014
codecontests_java_602,clean,2,18, query,0.05212049558758736
codecontests_java_602,clean,3,237,\n\n,0.05162225291132927
codecontests_java_602,clean,4,232,assistant,0.045565687119960785
codecontests_java_602,clean,5,38,"{""",0.02778560295701027
codecontests_java_602,base,1,135, the,0.1894618719816208
codecontests_java_602,base,2,18, query,0.04420335590839386
codecontests_java_602,base,3,237,\n\n,0.04304293170571327
codecontests_java_602,base,4,232,assistant,0.03820814564824104
codecontests_java_602,base,5,134,Craft,0.031175408512353897
codecontests_cpp_603,clean,1,18, query,0.05538102984428406
codecontests_cpp_603,clean,2,249,\n\n,0.05295386537909508
codecontests_cpp_603,clean,3,244,assistant,0.045853063464164734
codecontests_cpp_603,clean,4,38,"{""",0.0366114005446434
codecontests_cpp_603,clean,5,137, the,0.0355081707239151
codecontests_cpp_603,base,1,18, query,0.055781830102205276
codecontests_cpp_603,base,2,249,\n\n,0.051185064017772675
codecontests_cpp_603,base,3,244,assistant,0.04584035649895668
codecontests_cpp_603,base,4,137, the,0.04157129302620888
codecontests_cpp_603,base,5,38,"{""",0.035973697900772095
codecontests_java_603,clean,1,18, query,0.059235651046037674
codecontests_java_603,clean,2,242,\n\n,0.058059580624103546
codecontests_java_603,clean,3,237,assistant,0.05013288930058479
codecontests_java_603,clean,4,149, below,0.036029133945703506
codecontests_java_603,clean,5,8, call,0.028256434947252274
codecontests_java_603,base,1,135, the,0.11899006366729736
codecontests_java_603,base,2,18, query,0.05193058401346207
codecontests_java_603,base,3,242,\n\n,0.049979317933321
codecontests_java_603,base,4,237,assistant,0.04369537904858589
codecontests_java_603,base,5,149, below,0.031099453568458557
codecontests_cpp_604,clean,1,18, query,0.05806776136159897
codecontests_cpp_604,clean,2,231,\n\n,0.05732768774032593
codecontests_cpp_604,clean,3,226,assistant,0.04731372743844986
codecontests_cpp_604,clean,4,137, the,0.03178440034389496
codecontests_cpp_604,clean,5,151, below,0.031374491751194
codecontests_cpp_604,base,1,231,\n\n,0.0567762590944767
codecontests_cpp_604,base,2,18, query,0.055371303111314774
codecontests_cpp_604,base,3,226,assistant,0.045806724578142166
codecontests_cpp_604,base,4,137, the,0.04229119420051575
codecontests_cpp_604,base,5,136, implement,0.0369674488902092
codecontests_java_604,clean,1,224,\n\n,0.060846902430057526
codecontests_java_604,clean,2,18, query,0.0567193366587162
codecontests_java_604,clean,3,219,assistant,0.04790710285305977
codecontests_java_604,clean,4,135, the,0.035952333360910416
codecontests_java_604,clean,5,149, below,0.028592579066753387
codecontests_java_604,base,1,135, the,0.1536557972431183
codecontests_java_604,base,2,224,\n\n,0.04921393096446991
codecontests_java_604,base,3,18, query,0.047994501888751984
codecontests_java_604,base,4,219,assistant,0.04134732112288475
codecontests_java_604,base,5,134,Compose,0.02659423276782036
codecontests_cpp_605,clean,1,18, query,0.05740441381931305
codecontests_cpp_605,clean,2,135, the,0.056699011474847794
codecontests_cpp_605,clean,3,226,\n\n,0.0530453622341156
codecontests_cpp_605,clean,4,221,assistant,0.044571589678525925
codecontests_cpp_605,clean,5,149, below,0.03180556744337082
codecontests_cpp_605,base,1,135, the,0.09036826342344284
codecontests_cpp_605,base,2,18, query,0.052789464592933655
codecontests_cpp_605,base,3,226,\n\n,0.05012192204594612
codecontests_cpp_605,base,4,221,assistant,0.04212172329425812
codecontests_cpp_605,base,5,134,Implement,0.030447792261838913
codecontests_java_605,clean,1,221,\n\n,0.0568806491792202
codecontests_java_605,clean,2,18, query,0.051280952990055084
codecontests_java_605,clean,3,216,assistant,0.047237835824489594
codecontests_java_605,clean,4,135, the,0.03856324031949043
codecontests_java_605,clean,5,149, below,0.0333731472492218
codecontests_java_605,base,1,135, the,0.15465812385082245
codecontests_java_605,base,2,221,\n\n,0.04727010428905487
codecontests_java_605,base,3,18, query,0.045137446373701096
codecontests_java_605,base,4,216,assistant,0.04046013206243515
codecontests_java_605,base,5,149, below,0.029974011704325676
codecontests_cpp_606,clean,1,135, the,0.06977441161870956
codecontests_cpp_606,clean,2,18, query,0.05363639071583748
codecontests_cpp_606,clean,3,149, below,0.04934839531779289
codecontests_cpp_606,clean,4,256,assistant,0.04338403418660164
codecontests_cpp_606,clean,5,261,\n\n,0.04326314106583595
codecontests_cpp_606,base,1,135, the,0.08126578480005264
codecontests_cpp_606,base,2,18, query,0.057767316699028015
codecontests_cpp_606,base,3,256,assistant,0.04511623457074165
codecontests_cpp_606,base,4,261,\n\n,0.044408686459064484
codecontests_cpp_606,base,5,149, below,0.04437435418367386
codecontests_java_606,clean,1,18, query,0.05625889450311661
codecontests_java_606,clean,2,256,\n\n,0.052285946905612946
codecontests_java_606,clean,3,251,assistant,0.04619689658284187
