sample_id,head,variant,rank,pos,token,attn
codecontests_java_491,L20H5,corrupt,1,138, body,0.14479653537273407
codecontests_java_491,L20H5,corrupt,2,29,></,0.11670000106096268
codecontests_java_491,L20H5,corrupt,3,228,</think>,0.10834215581417084
codecontests_java_491,L20H5,corrupt,4,141,.java,0.08451224863529205
codecontests_java_491,L20H5,corrupt,5,0,<|im_start|>,0.05908554792404175
apps_python_492,L2H14,clean,1,18, query,0.07708173245191574
apps_python_492,L2H14,clean,2,149, below,0.046615757048130035
apps_python_492,L2H14,clean,3,262,\n\n,0.04463991895318031
apps_python_492,L2H14,clean,4,135, the,0.03923417255282402
apps_python_492,L2H14,clean,5,257,assistant,0.037243735045194626
apps_python_492,L2H14,corrupt,1,18, query,0.08014339953660965
apps_python_492,L2H14,corrupt,2,262,\n\n,0.046375125646591187
apps_python_492,L2H14,corrupt,3,149, below,0.040695007890462875
apps_python_492,L2H14,corrupt,4,257,assistant,0.03782400116324425
apps_python_492,L2H14,corrupt,5,38,"{""",0.03192941099405289
apps_python_492,L16H8,clean,1,258,\n,0.07538603991270065
apps_python_492,L16H8,clean,2,141, based,0.07119717448949814
apps_python_492,L16H8,clean,3,255,\n,0.05884478986263275
apps_python_492,L16H8,clean,4,150,:\n,0.04927857220172882
apps_python_492,L16H8,clean,5,86,}\n,0.036570191383361816
apps_python_492,L16H8,corrupt,1,136, function,0.08823379129171371
apps_python_492,L16H8,corrupt,2,141, based,0.07850609719753265
apps_python_492,L16H8,corrupt,3,258,\n,0.07395051419734955
apps_python_492,L16H8,corrupt,4,255,\n,0.07023630291223526
apps_python_492,L16H8,corrupt,5,150,:\n,0.04479973018169403
apps_python_492,L17H2,clean,1,0,<|im_start|>,0.15226468443870544
apps_python_492,L17H2,clean,2,260,\n\n,0.06840693950653076
apps_python_492,L17H2,clean,3,262,\n\n,0.06135350838303566
apps_python_492,L17H2,clean,4,130,\n,0.04607979953289032
apps_python_492,L17H2,clean,5,19,.\n\n,0.03335897997021675
apps_python_492,L17H2,corrupt,1,0,<|im_start|>,0.17805081605911255
apps_python_492,L17H2,corrupt,2,262,\n\n,0.08647029846906662
apps_python_492,L17H2,corrupt,3,260,\n\n,0.07492157071828842
apps_python_492,L17H2,corrupt,4,3,#,0.03707347810268402
apps_python_492,L17H2,corrupt,5,19,.\n\n,0.034681543707847595
apps_python_492,L17H8,clean,1,0,<|im_start|>,0.15938319265842438
apps_python_492,L17H8,clean,2,258,\n,0.03457527607679367
apps_python_492,L17H8,clean,3,130,\n,0.030958957970142365
apps_python_492,L17H8,clean,4,262,\n\n,0.02581392228603363
apps_python_492,L17H8,clean,5,54,"."",""",0.02230672724545002
apps_python_492,L17H8,corrupt,1,0,<|im_start|>,0.22958889603614807
apps_python_492,L17H8,corrupt,2,258,\n,0.029728680849075317
apps_python_492,L17H8,corrupt,3,262,\n\n,0.021367499604821205
apps_python_492,L17H8,corrupt,4,130,\n,0.020376823842525482
apps_python_492,L17H8,corrupt,5,47,write,0.019759483635425568
apps_python_492,L20H5,clean,1,29,></,0.24136212468147278
apps_python_492,L20H5,clean,2,261,</think>,0.12439967691898346
apps_python_492,L20H5,clean,3,27, <,0.08440332114696503
apps_python_492,L20H5,clean,4,140,.py,0.06503332406282425
apps_python_492,L20H5,clean,5,108, XML,0.04137185588479042
apps_python_492,L20H5,corrupt,1,261,</think>,0.16169697046279907
apps_python_492,L20H5,corrupt,2,140,.py,0.11891411244869232
apps_python_492,L20H5,corrupt,3,29,></,0.115943543612957
apps_python_492,L20H5,corrupt,4,148,string,0.05941038578748703
apps_python_492,L20H5,corrupt,5,137, body,0.05183303728699684
codecontests_cpp_492,L2H14,clean,1,136, the,0.06125719100236893
codecontests_cpp_492,L2H14,clean,2,150, below,0.05304357036948204
codecontests_cpp_492,L2H14,clean,3,18, query,0.04805963486433029
codecontests_cpp_492,L2H14,clean,4,134,Write,0.04576943814754486
codecontests_cpp_492,L2H14,clean,5,273,\n\n,0.04455183073878288
codecontests_cpp_492,L2H14,corrupt,1,150, below,0.0559285506606102
codecontests_cpp_492,L2H14,corrupt,2,18, query,0.05352989584207535
codecontests_cpp_492,L2H14,corrupt,3,273,\n\n,0.046148255467414856
codecontests_cpp_492,L2H14,corrupt,4,136, the,0.04415953531861305
codecontests_cpp_492,L2H14,corrupt,5,268,assistant,0.04139315336942673
codecontests_cpp_492,L16H8,clean,1,269,\n,0.06658122688531876
codecontests_cpp_492,L16H8,clean,2,142, based,0.04400809109210968
codecontests_cpp_492,L16H8,clean,3,93, call,0.04397117346525192
codecontests_cpp_492,L16H8,clean,4,137, function,0.03757142275571823
codecontests_cpp_492,L16H8,clean,5,86,}\n,0.03581007197499275
codecontests_cpp_492,L16H8,corrupt,1,269,\n,0.07769160717725754
codecontests_cpp_492,L16H8,corrupt,2,137, function,0.0702330470085144
codecontests_cpp_492,L16H8,corrupt,3,138, body,0.057062212377786636
codecontests_cpp_492,L16H8,corrupt,4,151,:\n,0.04733452573418617
codecontests_cpp_492,L16H8,corrupt,5,142, based,0.039970748126506805
codecontests_cpp_492,L17H2,clean,1,0,<|im_start|>,0.24536791443824768
codecontests_cpp_492,L17H2,clean,2,273,\n\n,0.07786476612091064
codecontests_cpp_492,L17H2,clean,3,271,\n\n,0.03786644712090492
codecontests_cpp_492,L17H2,clean,4,130,\n,0.03643345832824707
codecontests_cpp_492,L17H2,clean,5,269,\n,0.0295530054718256
codecontests_cpp_492,L17H2,corrupt,1,0,<|im_start|>,0.2487330585718155
codecontests_cpp_492,L17H2,corrupt,2,273,\n\n,0.07267630845308304
codecontests_cpp_492,L17H2,corrupt,3,271,\n\n,0.05677293241024017
codecontests_cpp_492,L17H2,corrupt,4,269,\n,0.029006341472268105
codecontests_cpp_492,L17H2,corrupt,5,88,tools,0.026831574738025665
codecontests_cpp_492,L17H8,clean,1,0,<|im_start|>,0.17948079109191895
codecontests_cpp_492,L17H8,clean,2,269,\n,0.06001261621713638
codecontests_cpp_492,L17H8,clean,3,273,\n\n,0.03587527945637703
codecontests_cpp_492,L17H8,clean,4,147, and,0.02439234033226967
codecontests_cpp_492,L17H8,clean,5,108, XML,0.02389451302587986
codecontests_cpp_492,L17H8,corrupt,1,0,<|im_start|>,0.22772294282913208
codecontests_cpp_492,L17H8,corrupt,2,269,\n,0.06247878447175026
codecontests_cpp_492,L17H8,corrupt,3,273,\n\n,0.032721735537052155
codecontests_cpp_492,L17H8,corrupt,4,147, and,0.03229952231049538
codecontests_cpp_492,L17H8,corrupt,5,35,<,0.026526249945163727
codecontests_cpp_492,L20H5,clean,1,29,></,0.2793024778366089
codecontests_cpp_492,L20H5,clean,2,27, <,0.08106319606304169
codecontests_cpp_492,L20H5,clean,3,109, tags,0.07499158382415771
codecontests_cpp_492,L20H5,clean,4,108, XML,0.05114937201142311
codecontests_cpp_492,L20H5,clean,5,97, json,0.049028996378183365
codecontests_cpp_492,L20H5,corrupt,1,29,></,0.1780702918767929
codecontests_cpp_492,L20H5,corrupt,2,138, body,0.12166047096252441
codecontests_cpp_492,L20H5,corrupt,3,141,.cpp,0.11771164834499359
codecontests_cpp_492,L20H5,corrupt,4,27, <,0.04562433063983917
codecontests_cpp_492,L20H5,corrupt,5,264,}\n,0.042497240006923676
codecontests_java_492,L2H14,clean,1,18, query,0.06289875507354736
codecontests_java_492,L2H14,clean,2,149, below,0.06129556894302368
codecontests_java_492,L2H14,clean,3,272,\n\n,0.0485161691904068
codecontests_java_492,L2H14,clean,4,267,assistant,0.03680801019072533
codecontests_java_492,L2H14,clean,5,38,"{""",0.028131701052188873
codecontests_java_492,L2H14,corrupt,1,135, the,0.13704457879066467
codecontests_java_492,L2H14,corrupt,2,18, query,0.054542310535907745
codecontests_java_492,L2H14,corrupt,3,149, below,0.05150687322020531
codecontests_java_492,L2H14,corrupt,4,272,\n\n,0.04070672020316124
codecontests_java_492,L2H14,corrupt,5,267,assistant,0.03229802846908569
codecontests_java_492,L16H8,clean,1,268,\n,0.057232439517974854
codecontests_java_492,L16H8,clean,2,86,}\n,0.0557829849421978
codecontests_java_492,L16H8,clean,3,93, call,0.038174357265233994
codecontests_java_492,L16H8,clean,4,146, and,0.0341656357049942
codecontests_java_492,L16H8,clean,5,150,:\n,0.03058982454240322
codecontests_java_492,L16H8,corrupt,1,268,\n,0.07726051658391953
codecontests_java_492,L16H8,corrupt,2,141, based,0.0698067843914032
codecontests_java_492,L16H8,corrupt,3,144, function,0.050858162343502045
codecontests_java_492,L16H8,corrupt,4,150,:\n,0.03819955885410309
codecontests_java_492,L16H8,corrupt,5,89,>\n\n,0.03012140467762947
codecontests_java_492,L17H2,clean,1,0,<|im_start|>,0.17838694155216217
codecontests_java_492,L17H2,clean,2,130,\n,0.04608708620071411
codecontests_java_492,L17H2,clean,3,272,\n\n,0.04480968788266182
codecontests_java_492,L17H2,clean,4,270,\n\n,0.03880526125431061
codecontests_java_492,L17H2,clean,5,88,tools,0.036448221653699875
codecontests_java_492,L17H2,corrupt,1,0,<|im_start|>,0.238321453332901
codecontests_java_492,L17H2,corrupt,2,272,\n\n,0.04631294310092926
codecontests_java_492,L17H2,corrupt,3,270,\n\n,0.04330030828714371
codecontests_java_492,L17H2,corrupt,4,88,tools,0.03702220693230629
codecontests_java_492,L17H2,corrupt,5,264,<|im_end|>,0.032734230160713196
codecontests_java_492,L17H8,clean,1,0,<|im_start|>,0.13720810413360596
codecontests_java_492,L17H8,clean,2,146, and,0.04215138778090477
codecontests_java_492,L17H8,clean,3,268,\n,0.0399940125644207
codecontests_java_492,L17H8,clean,4,108, XML,0.03176102787256241
codecontests_java_492,L17H8,clean,5,272,\n\n,0.02882642112672329
codecontests_java_492,L17H8,corrupt,1,0,<|im_start|>,0.2093309760093689
codecontests_java_492,L17H8,corrupt,2,268,\n,0.07573667913675308
codecontests_java_492,L17H8,corrupt,3,150,:\n,0.040396206080913544
codecontests_java_492,L17H8,corrupt,4,151,/*\n,0.03213392198085785
codecontests_java_492,L17H8,corrupt,5,141, based,0.0312836579978466
codecontests_java_492,L20H5,clean,1,29,></,0.24615691602230072
codecontests_java_492,L20H5,clean,2,27, <,0.08673738688230515
codecontests_java_492,L20H5,clean,3,109, tags,0.08220843970775604
codecontests_java_492,L20H5,clean,4,271,</think>,0.060698676854372025
codecontests_java_492,L20H5,clean,5,108, XML,0.056107018142938614
codecontests_java_492,L20H5,corrupt,1,271,</think>,0.13780398666858673
codecontests_java_492,L20H5,corrupt,2,29,></,0.1268032342195511
codecontests_java_492,L20H5,corrupt,3,0,<|im_start|>,0.07860098779201508
codecontests_java_492,L20H5,corrupt,4,140,.java,0.07177458703517914
codecontests_java_492,L20H5,corrupt,5,137, body,0.059193965047597885
codecontests_cpp_493,L2H14,clean,1,18, query,0.05495491251349449
codecontests_cpp_493,L2H14,clean,2,250,\n\n,0.04978274926543236
codecontests_cpp_493,L2H14,clean,3,245,assistant,0.04434577748179436
codecontests_cpp_493,L2H14,clean,4,38,"{""",0.035925183445215225
codecontests_cpp_493,L2H14,clean,5,152, below,0.031025905162096024
codecontests_cpp_493,L2H14,corrupt,1,18, query,0.05462304502725601
codecontests_cpp_493,L2H14,corrupt,2,250,\n\n,0.05019601061940193
codecontests_cpp_493,L2H14,corrupt,3,245,assistant,0.04321533441543579
codecontests_cpp_493,L2H14,corrupt,4,38,"{""",0.03606832027435303
codecontests_cpp_493,L2H14,corrupt,5,152, below,0.033368147909641266
codecontests_cpp_493,L16H8,clean,1,246,\n,0.05498047545552254
codecontests_cpp_493,L16H8,clean,2,153,:\n,0.043776899576187134
codecontests_cpp_493,L16H8,clean,3,140, body,0.034950681030750275
codecontests_cpp_493,L16H8,clean,4,144, based,0.033007148653268814
codecontests_cpp_493,L16H8,clean,5,139, function,0.03297656774520874
codecontests_cpp_493,L16H8,corrupt,1,140, body,0.06828257441520691
codecontests_cpp_493,L16H8,corrupt,2,246,\n,0.06361012905836105
codecontests_cpp_493,L16H8,corrupt,3,153,:\n,0.0459943562746048
codecontests_cpp_493,L16H8,corrupt,4,144, based,0.04538711905479431
codecontests_cpp_493,L16H8,corrupt,5,139, function,0.04410092532634735
codecontests_cpp_493,L17H2,clean,1,0,<|im_start|>,0.16741609573364258
codecontests_cpp_493,L17H2,clean,2,248,\n\n,0.07639646530151367
codecontests_cpp_493,L17H2,clean,3,250,\n\n,0.05740435793995857
codecontests_cpp_493,L17H2,clean,4,242,<|im_end|>,0.03939516097307205
codecontests_cpp_493,L17H2,clean,5,19,.\n\n,0.03805778548121452
codecontests_cpp_493,L17H2,corrupt,1,0,<|im_start|>,0.16899056732654572
codecontests_cpp_493,L17H2,corrupt,2,248,\n\n,0.08668537437915802
codecontests_cpp_493,L17H2,corrupt,3,250,\n\n,0.06158596649765968
codecontests_cpp_493,L17H2,corrupt,4,242,<|im_end|>,0.04842136427760124
codecontests_cpp_493,L17H2,corrupt,5,19,.\n\n,0.03910936415195465
codecontests_cpp_493,L17H8,clean,1,0,<|im_start|>,0.17464713752269745
codecontests_cpp_493,L17H8,clean,2,246,\n,0.04667917266488075
codecontests_cpp_493,L17H8,clean,3,35,<,0.03381316736340523
codecontests_cpp_493,L17H8,clean,4,153,:\n,0.032588712871074677
codecontests_cpp_493,L17H8,clean,5,141, in,0.02610846608877182
codecontests_cpp_493,L17H8,corrupt,1,0,<|im_start|>,0.26278772950172424
codecontests_cpp_493,L17H8,corrupt,2,246,\n,0.039765432476997375
codecontests_cpp_493,L17H8,corrupt,3,153,:\n,0.0321061909198761
codecontests_cpp_493,L17H8,corrupt,4,35,<,0.02350272238254547
codecontests_cpp_493,L17H8,corrupt,5,143,.cpp,0.02171226777136326
codecontests_cpp_493,L20H5,clean,1,29,></,0.22143112123012543
codecontests_cpp_493,L20H5,clean,2,143,.cpp,0.07853174209594727
codecontests_cpp_493,L20H5,clean,3,27, <,0.05543655529618263
codecontests_cpp_493,L20H5,clean,4,249,</think>,0.05373033136129379
codecontests_cpp_493,L20H5,clean,5,109, tags,0.04949945956468582
codecontests_cpp_493,L20H5,corrupt,1,29,></,0.18230189383029938
codecontests_cpp_493,L20H5,corrupt,2,143,.cpp,0.06387028098106384
codecontests_cpp_493,L20H5,corrupt,3,140, body,0.0545429028570652
codecontests_cpp_493,L20H5,corrupt,4,0,<|im_start|>,0.05098406597971916
codecontests_cpp_493,L20H5,corrupt,5,241,}\n,0.049807820469141006
codecontests_java_493,L2H14,clean,1,18, query,0.06059640273451805
codecontests_java_493,L2H14,clean,2,242,\n\n,0.0535946860909462
codecontests_java_493,L2H14,clean,3,237,assistant,0.046696726232767105
codecontests_java_493,L2H14,clean,4,149, below,0.03647000715136528
codecontests_java_493,L2H14,clean,5,38,"{""",0.028958648443222046
codecontests_java_493,L2H14,corrupt,1,135, the,0.06410759687423706
codecontests_java_493,L2H14,corrupt,2,18, query,0.05651862174272537
codecontests_java_493,L2H14,corrupt,3,242,\n\n,0.04908784106373787
codecontests_java_493,L2H14,corrupt,4,237,assistant,0.044597480446100235
codecontests_java_493,L2H14,corrupt,5,149, below,0.03869419917464256
codecontests_java_493,L16H8,clean,1,86,}\n,0.04892517998814583
codecontests_java_493,L16H8,clean,2,93, call,0.04860883206129074
codecontests_java_493,L16H8,clean,3,238,\n,0.03634298965334892
codecontests_java_493,L16H8,clean,4,223, {\n,0.03292537480592728
codecontests_java_493,L16H8,clean,5,144, function,0.0294625386595726
codecontests_java_493,L16H8,corrupt,1,238,\n,0.052429381757974625
codecontests_java_493,L16H8,corrupt,2,137, body,0.05238105356693268
codecontests_java_493,L16H8,corrupt,3,141, based,0.04410531744360924
codecontests_java_493,L16H8,corrupt,4,144, function,0.035490553826093674
codecontests_java_493,L16H8,corrupt,5,136, function,0.03299129381775856
codecontests_java_493,L17H2,clean,1,0,<|im_start|>,0.1434602588415146
codecontests_java_493,L17H2,clean,2,240,\n\n,0.04296606406569481
codecontests_java_493,L17H2,clean,3,130,\n,0.042005788534879684
codecontests_java_493,L17H2,clean,4,88,tools,0.03749819099903107
codecontests_java_493,L17H2,clean,5,242,\n\n,0.03413357213139534
codecontests_java_493,L17H2,corrupt,1,0,<|im_start|>,0.16175542771816254
codecontests_java_493,L17H2,corrupt,2,234,<|im_end|>,0.04997348412871361
codecontests_java_493,L17H2,corrupt,3,240,\n\n,0.04764670878648758
codecontests_java_493,L17H2,corrupt,4,88,tools,0.03887743502855301
codecontests_java_493,L17H2,corrupt,5,19,.\n\n,0.035466596484184265
codecontests_java_493,L17H8,clean,1,0,<|im_start|>,0.12132875621318817
codecontests_java_493,L17H8,clean,2,146, and,0.04288744553923607
codecontests_java_493,L17H8,clean,3,238,\n,0.03938253968954086
codecontests_java_493,L17H8,clean,4,130,\n,0.033744096755981445
codecontests_java_493,L17H8,clean,5,35,<,0.021159837022423744
codecontests_java_493,L17H8,corrupt,1,0,<|im_start|>,0.23984989523887634
codecontests_java_493,L17H8,corrupt,2,146, and,0.044087618589401245
codecontests_java_493,L17H8,corrupt,3,238,\n,0.03876703605055809
codecontests_java_493,L17H8,corrupt,4,150,:\n,0.031010549515485764
codecontests_java_493,L17H8,corrupt,5,140,.java,0.024840282276272774
codecontests_java_493,L20H5,clean,1,29,></,0.18666784465312958
codecontests_java_493,L20H5,clean,2,27, <,0.08249279111623764
codecontests_java_493,L20H5,clean,3,28,tools,0.06185971200466156
codecontests_java_493,L20H5,clean,4,97, json,0.06178365647792816
codecontests_java_493,L20H5,clean,5,109, tags,0.05369438976049423
codecontests_java_493,L20H5,corrupt,1,29,></,0.1063695028424263
codecontests_java_493,L20H5,corrupt,2,233,}\n,0.09792323410511017
codecontests_java_493,L20H5,corrupt,3,241,</think>,0.0813322514295578
codecontests_java_493,L20H5,corrupt,4,140,.java,0.07136470079421997
codecontests_java_493,L20H5,corrupt,5,0,<|im_start|>,0.0645294114947319
apps_python_494,L2H14,clean,1,18, query,0.07357452064752579
apps_python_494,L2H14,clean,2,236,\n\n,0.049690283834934235
apps_python_494,L2H14,clean,3,231,assistant,0.04116427153348923
apps_python_494,L2H14,clean,4,38,"{""",0.038477953523397446
apps_python_494,L2H14,clean,5,8, call,0.03278873860836029
apps_python_494,L2H14,corrupt,1,136, the,0.08123958855867386
apps_python_494,L2H14,corrupt,2,18, query,0.06546549499034882
apps_python_494,L2H14,corrupt,3,236,\n\n,0.0452292338013649
apps_python_494,L2H14,corrupt,4,231,assistant,0.03751334175467491
apps_python_494,L2H14,corrupt,5,38,"{""",0.033394597470760345
apps_python_494,L16H8,clean,1,232,\n,0.0926399976015091
apps_python_494,L16H8,clean,2,142, based,0.07104229182004929
apps_python_494,L16H8,clean,3,137, function,0.05555402860045433
apps_python_494,L16H8,clean,4,229,\n,0.043522514402866364
apps_python_494,L16H8,clean,5,93, call,0.034488823264837265
apps_python_494,L16H8,corrupt,1,142, based,0.10460936278104782
apps_python_494,L16H8,corrupt,2,232,\n,0.10244720429182053
apps_python_494,L16H8,corrupt,3,229,\n,0.0631532222032547
apps_python_494,L16H8,corrupt,4,137, function,0.04198026284575462
apps_python_494,L16H8,corrupt,5,227,\n,0.037671979516744614
apps_python_494,L17H2,clean,1,0,<|im_start|>,0.13927865028381348
apps_python_494,L17H2,clean,2,232,\n,0.048019569367170334
apps_python_494,L17H2,clean,3,130,\n,0.040229860693216324
